routerSerial,ri,action,movement,fall,battery,count,label,routerTime
B8-27-EB-AD-32-FA,-79,2,21,0,0,139,1,1595327081344
B8-27-EB-6A-B8-0B,-84,4,24,0,0,141,1,1595327082311
B8-27-EB-6A-B8-0B,-92,2,23,0,0,143,1,1595327083218
B8-27-EB-AD-32-FA,-93,4,9,0,0,144,1,1595327083699
B8-27-EB-22-6B-12,-80,4,9,0,0,144,1,1595327083707
B8-27-EB-AD-32-FA,-94,2,1,0,0,147,1,1595327085219
B8-27-EB-6A-B8-0B,-94,14,1,0,0,148,1,1595327085806
B8-27-EB-AD-32-FA,-96,14,0,0,0,149,1,1595327086098
B8-27-EB-6A-B8-0B,-82,14,1,0,0,150,1,1595327086588
B8-27-EB-22-6B-12,-82,14,0,0,0,149,1,1595327087051
B8-27-EB-6A-B8-0B,-92,14,1,0,0,150,1,1595327087143
B8-27-EB-22-6B-12,-82,2,1,0,0,151,1,1595327087800
B8-27-EB-AD-32-FA,-94,2,0,0,0,154,1,1595327088500
B8-27-EB-AD-32-FA,-89,14,1,0,0,157,1,1595327089941
B8-27-EB-AD-32-FA,-90,14,3,0,0,158,1,1595327090417
B8-27-EB-7A-0F-BF,-83,14,3,0,0,158,1,1595327090443
B8-27-EB-DB-FE-98,-79,14,2,0,0,159,1,1595327091176
B8-27-EB-22-6B-12,-83,14,16,0,0,162,1,1595327092353
B8-27-EB-AD-32-FA,-81,4,9,0,0,161,1,1595327092495
B8-27-EB-22-6B-12,-91,14,16,0,0,162,1,1595327092882
B8-27-EB-22-6B-12,-76,14,21,0,0,165,1,1595327093796
B8-27-EB-AD-32-FA,-94,4,20,0,0,167,1,1595327094731
B8-27-EB-22-6B-12,-92,4,20,0,0,167,1,1595327094724
B8-27-EB-AD-32-FA,-81,14,16,0,0,169,1,1595327095810
B8-27-EB-AD-32-FA,-83,4,17,0,0,170,1,1595327096669
B8-27-EB-22-6B-12,-74,4,17,0,0,170,1,1595327096662
B8-27-EB-22-6B-12,-93,14,35,0,0,172,2,1595327097956
B8-27-EB-AD-32-FA,-76,14,21,0,0,174,2,1595327098320
B8-27-EB-6A-B8-0B,-88,14,20,0,0,175,2,1595327098607
B8-27-EB-22-6B-12,-67,14,20,0,0,175,2,1595327099423
B8-27-EB-F2-6B-8A,-94,14,25,0,0,177,2,1595327099542
B8-27-EB-6A-B8-0B,-93,14,25,0,0,177,2,1595327100025
B8-27-EB-AD-32-FA,-89,4,26,0,0,179,2,1595327100493
B8-27-EB-6A-B8-0B,-84,14,14,0,0,180,2,1595327101318
B8-27-EB-22-6B-12,-77,14,14,0,0,180,2,1595327101281
B8-27-EB-F2-6B-8A,-94,4,16,0,0,182,2,1595327101975
B8-27-EB-6A-B8-0B,-83,4,16,0,0,182,2,1595327103315
B8-27-EB-AD-32-FA,-75,14,17,0,0,181,2,1595327101473
B8-27-EB-AD-32-FA,-91,2,55,0,0,185,2,1595327103376
B8-27-EB-AD-32-FA,-82,2,1,0,0,187,2,1595327104346
B8-27-EB-6A-B8-0B,-94,2,55,0,0,185,2,1595327104732
B8-27-EB-22-6B-12,-62,2,1,0,0,189,2,1595327105288
B8-27-EB-AD-32-FA,-88,2,1,0,0,187,2,1595327104819
B8-27-EB-6A-B8-0B,-89,2,18,0,0,192,2,1595327106825
B8-27-EB-F2-6B-8A,-89,2,45,0,0,193,2,1595327107219
B8-27-EB-AD-32-FA,-80,2,45,0,0,193,2,1595327107308
B8-27-EB-22-6B-12,-81,2,18,0,0,192,2,1595327107662
B8-27-EB-F2-6B-8A,-79,2,26,0,0,195,2,1595327108315
B8-27-EB-AD-32-FA,-94,2,23,0,0,196,2,1595327108652
B8-27-EB-DB-FE-98,-82,4,28,0,0,200,3,1595327110585
B8-27-EB-7A-0F-BF,-85,2,19,0,0,201,3,1595327111395
B8-27-EB-22-6B-12,-80,4,28,0,0,200,3,1595327111738
B8-27-EB-7A-0F-BF,-97,4,17,0,0,203,3,1595327111993
B8-27-EB-AD-32-FA,-83,2,15,0,0,204,3,1595327112511
B8-27-EB-F2-6B-8A,-84,4,12,0,0,206,3,1595327113485
B8-27-EB-DB-FE-98,-93,2,6,0,0,208,3,1595327114397
B8-27-EB-DB-FE-98,-79,2,1,0,0,210,3,1595327115414
B8-27-EB-7A-0F-BF,-83,2,1,0,0,212,3,1595327116332
B8-27-EB-DB-FE-98,-92,2,3,0,0,213,4,1595327116804
B8-27-EB-22-6B-12,-83,4,12,0,0,215,4,1595327117879
B8-27-EB-DB-FE-98,-93,2,6,0,0,217,4,1595327118716
B8-27-EB-7A-0F-BF,-85,2,6,0,0,217,4,1595327118749
B8-27-EB-22-6B-12,-81,2,48,0,0,222,4,1595327121169
B8-27-EB-DB-FE-98,-88,2,15,0,0,220,4,1595327121299
B8-27-EB-F2-6B-8A,-84,4,41,0,0,227,4,1595327123629
B8-27-EB-DB-FE-98,-92,4,41,0,0,227,4,1595327124297
B8-27-EB-F2-6B-8A,-81,3,5,0,0,230,4,1595327125115
B8-27-EB-C0-BC-B1,-86,3,4,0,0,232,4,1595327126111
B8-27-EB-F2-6B-8A,-78,4,6,0,0,234,4,1595327126930
B8-27-EB-6A-B8-0B,-94,3,2,0,0,238,4,1595327128838
B8-27-EB-DB-FE-98,-77,4,6,0,0,234,4,1595327127298
B8-27-EB-7A-0F-BF,-86,3,1,0,0,236,4,1595327127885
B8-27-EB-F2-6B-8A,-84,3,1,0,0,237,4,1595327128474
B8-27-EB-DB-FE-98,-70,3,2,0,0,238,4,1595327128814
B8-27-EB-F2-6B-8A,-81,3,7,0,0,239,4,1595327129321
B8-27-EB-7A-0F-BF,-99,4,23,0,0,241,4,1595327130231
B8-27-EB-7A-0F-BF,-86,3,7,0,0,239,4,1595327129293
B8-27-EB-DB-FE-98,-90,4,27,0,0,244,4,1595327131678
B8-27-EB-7A-0F-BF,-81,4,27,0,0,244,4,1595327131803
B8-27-EB-22-6B-12,-79,4,23,0,0,247,4,1595327133173
B8-27-EB-22-6B-12,-94,3,11,0,0,248,4,1595327133603
B8-27-EB-7A-0F-BF,-91,3,11,0,0,248,4,1595327133707
B8-27-EB-7A-0F-BF,-85,4,6,0,0,250,4,1595327134602
B8-27-EB-7A-0F-BF,-88,2,2,0,0,1,5,1595327137933
B8-27-EB-22-6B-12,-73,14,1,0,0,255,5,1595327137071
B8-27-EB-22-6B-12,-86,2,10,0,0,2,5,1595327138402
B8-27-EB-F2-6B-8A,-84,2,7,0,0,4,5,1595327139416
B8-27-EB-7A-0F-BF,-87,2,2,0,0,6,5,1595327140318
B8-27-EB-22-6B-12,-92,2,2,0,0,6,5,1595327140412
B8-27-EB-DB-FE-98,-94,4,6,0,0,8,5,1595327141283
B8-27-EB-22-6B-12,-79,2,9,0,0,9,5,1595327141798
B8-27-EB-F2-6B-8A,-81,2,9,0,0,9,5,1595327141822
B8-27-EB-F2-6B-8A,-90,2,26,0,0,16,5,1595327145139
B8-27-EB-F2-6B-8A,-96,2,23,0,0,19,5,1595327146584
B8-27-EB-DB-FE-98,-98,4,28,0,0,20,5,1595327147111
B8-27-EB-F2-6B-8A,-86,2,12,0,0,21,6,1595327147835
B8-27-EB-22-6B-12,-88,4,28,0,0,23,6,1595327148951
B8-27-EB-6A-B8-0B,-75,4,28,0,0,23,6,1595327148834
B8-27-EB-F2-6B-8A,-81,2,19,0,0,25,6,1595327149509
B8-27-EB-6A-B8-0B,-89,2,19,0,0,25,6,1595327149841
B8-27-EB-22-6B-12,-79,4,27,0,0,26,6,1595327150059
B8-27-EB-F2-6B-8A,-74,2,22,0,0,28,6,1595327151178
B8-27-EB-6A-B8-0B,-81,2,22,0,0,28,6,1595327151840
B8-27-EB-F2-6B-8A,-84,2,17,0,0,30,6,1595327152825
B8-27-EB-6A-B8-0B,-75,4,3,0,0,32,6,1595327153174
B8-27-EB-6A-B8-0B,-83,2,9,0,0,31,6,1595327152532
B8-27-EB-22-6B-12,-93,14,3,0,0,33,6,1595327153290
B8-27-EB-F2-6B-8A,-89,4,3,0,0,32,6,1595327154161
B8-27-EB-6A-B8-0B,-90,4,11,0,0,37,6,1595327155226
B8-27-EB-F2-6B-8A,-76,4,11,0,0,37,6,1595327155248
B8-27-EB-22-6B-12,-84,4,11,0,0,37,6,1595327155320
B8-27-EB-F2-6B-8A,-75,2,6,0,0,40,6,1595327156920
B8-27-EB-22-6B-12,-91,2,6,0,0,39,6,1595327156167
B8-27-EB-6A-B8-0B,-75,2,6,0,0,40,6,1595327156930
B8-27-EB-6A-B8-0B,-79,4,18,0,0,42,6,1595327157974
B8-27-EB-F2-6B-8A,-82,4,18,0,0,42,6,1595327158462
B8-27-EB-6A-B8-0B,-85,2,25,0,0,44,6,1595327158598
B8-27-EB-F2-6B-8A,-71,2,25,0,0,44,6,1595327159142
B8-27-EB-6A-B8-0B,-92,2,25,0,0,44,6,1595327159141
B8-27-EB-F2-6B-8A,-65,2,26,0,0,47,6,1595327160370
B8-27-EB-6A-B8-0B,-95,2,26,0,0,47,6,1595327160838
B8-27-EB-F2-6B-8A,-70,2,10,0,0,49,6,1595327161080
B8-27-EB-F2-6B-8A,-75,4,14,0,0,54,6,1595327163436
B8-27-EB-22-6B-12,-96,2,32,0,0,56,6,1595327164329
B8-27-EB-6A-B8-0B,-76,4,14,0,0,54,6,1595327163733
B8-27-EB-6A-B8-0B,-74,2,23,0,0,58,6,1595327165333
B8-27-EB-F2-6B-8A,-80,2,32,0,0,56,6,1595327165204
B8-27-EB-22-6B-12,-85,4,43,0,0,60,6,1595327166264
B8-27-EB-F2-6B-8A,-77,2,23,0,0,58,6,1595327166619
B8-27-EB-F2-6B-8A,-78,2,32,0,0,61,6,1595327167603
B8-27-EB-6A-B8-0B,-83,4,14,0,0,63,6,1595327167722
B8-27-EB-F2-6B-8A,-75,4,14,0,0,63,6,1595327168597
B8-27-EB-F2-6B-8A,-73,4,8,0,0,66,6,1595327169331
B8-27-EB-F2-6B-8A,-80,2,5,0,0,68,6,1595327170102
B8-27-EB-DB-FE-98,-96,4,8,0,0,66,6,1595327170230
B8-27-EB-6A-B8-0B,-75,4,8,0,0,66,6,1595327169334
B8-27-EB-F2-6B-8A,-80,4,48,0,0,70,6,1595327171062
B8-27-EB-6A-B8-0B,-83,4,48,0,0,70,6,1595327171180
B8-27-EB-22-6B-12,-89,4,48,0,0,70,6,1595327172001
B8-27-EB-F2-6B-8A,-69,2,16,0,0,72,6,1595327172050
B8-27-EB-6A-B8-0B,-79,4,21,0,0,73,6,1595327172621
B8-27-EB-22-6B-12,-96,2,16,0,0,72,6,1595327172657
B8-27-EB-F2-6B-8A,-94,2,14,0,0,75,7,1595327173487
B8-27-EB-DB-FE-98,-81,2,16,0,0,72,7,1595327172828
B8-27-EB-DB-FE-98,-89,2,15,0,0,77,7,1595327174425
B8-27-EB-F2-6B-8A,-79,2,15,0,0,77,7,1595327174631
B8-27-EB-22-6B-12,-79,4,18,0,0,79,7,1595327175385
B8-27-EB-F2-6B-8A,-81,4,18,0,0,79,7,1595327175400
B8-27-EB-AD-32-FA,-95,2,13,0,0,78,7,1595327175524
B8-27-EB-F2-6B-8A,-80,4,14,0,0,82,7,1595327176847
B8-27-EB-AD-32-FA,-95,2,21,0,0,81,7,1595327176967
B8-27-EB-22-6B-12,-85,2,32,0,0,84,7,1595327177810
B8-27-EB-6A-B8-0B,-86,4,29,0,0,85,7,1595327178341
B8-27-EB-7A-0F-BF,-83,2,15,0,0,86,7,1595327178745
B8-27-EB-22-6B-12,-69,2,15,0,0,86,7,1595327178760
B8-27-EB-AD-32-FA,-84,4,24,0,0,88,7,1595327179747
B8-27-EB-7A-0F-BF,-87,4,24,0,0,88,7,1595327179819
B8-27-EB-DB-FE-98,-81,2,5,0,0,91,7,1595327181149
B8-27-EB-7A-0F-BF,-82,4,10,0,0,94,8,1595327182674
B8-27-EB-7A-0F-BF,-86,2,13,0,0,96,8,1595327184317
B8-27-EB-DB-FE-98,-77,4,10,0,0,94,8,1595327182823
B8-27-EB-DB-FE-98,-90,2,9,0,0,99,8,1595327184960
B8-27-EB-7A-0F-BF,-85,2,29,0,0,101,8,1595327186166
B8-27-EB-DB-FE-98,-86,4,19,0,0,103,8,1595327186879
B8-27-EB-F2-6B-8A,-86,2,88,0,0,108,8,1595327189339
B8-27-EB-DB-FE-98,-85,4,16,0,0,106,8,1595327188380
B8-27-EB-DB-FE-98,-80,2,1,0,0,111,8,1595327190835
B8-27-EB-DB-FE-98,-75,2,5,0,0,112,8,1595327192674
B8-27-EB-22-6B-12,-85,4,12,0,0,117,8,1595327193665
B8-27-EB-7A-0F-BF,-83,2,17,0,0,118,8,1595327194103
B8-27-EB-7A-0F-BF,-97,4,39,0,0,120,8,1595327195029
B8-27-EB-DB-FE-98,-98,2,40,0,0,122,8,1595327196013
B8-27-EB-7A-0F-BF,-97,2,34,0,0,124,8,1595327197999
B8-27-EB-7A-0F-BF,-82,2,7,0,0,127,8,1595327198727
B8-27-EB-7A-0F-BF,-101,4,7,0,0,132,9,1595327202075
B8-27-EB-F2-6B-8A,-97,4,12,0,0,135,9,1595327202265
B8-27-EB-6A-B8-0B,-86,4,7,0,0,132,9,1595327200953
B8-27-EB-DB-FE-98,-81,2,19,0,0,134,9,1595327201828
B8-27-EB-22-6B-12,-77,2,6,0,0,131,9,1595327200810
B8-27-EB-22-6B-12,-90,2,12,0,0,133,9,1595327201285
B8-27-EB-22-6B-12,-68,2,11,0,0,136,9,1595327202839
B8-27-EB-6A-B8-0B,-100,2,12,0,0,137,9,1595327203226
B8-27-EB-22-6B-12,-79,2,11,0,0,136,10,1595327203610
B8-27-EB-22-6B-12,-79,4,15,0,0,138,10,1595327204163
B8-27-EB-22-6B-12,-69,2,13,0,0,140,10,1595327204649
B8-27-EB-AD-32-FA,-82,2,13,0,0,140,10,1595327204831
B8-27-EB-6A-B8-0B,-77,4,12,0,0,141,10,1595327205352
B8-27-EB-AD-32-FA,-81,2,16,0,0,143,10,1595327206198
B8-27-EB-F2-6B-8A,-90,2,13,0,0,142,10,1595327206457
B8-27-EB-22-6B-12,-82,2,16,0,0,143,10,1595327206991
B8-27-EB-AD-32-FA,-84,2,24,0,0,145,10,1595327207419
B8-27-EB-22-6B-12,-87,2,24,0,0,145,10,1595327207681
B8-27-EB-22-6B-12,-76,4,25,0,0,147,10,1595327208229
B8-27-EB-22-6B-12,-62,2,13,0,0,151,10,1595327209925
B8-27-EB-F2-6B-8A,-80,2,33,0,0,146,10,1595327207560
B8-27-EB-6A-B8-0B,-80,2,33,0,0,146,10,1595327207658
B8-27-EB-6A-B8-0B,-84,2,59,0,0,148,10,1595327208515
B8-27-EB-22-6B-12,-74,4,25,0,0,147,10,1595327209333
B8-27-EB-6A-B8-0B,-93,2,13,0,0,151,10,1595327209942
B8-27-EB-22-6B-12,-44,2,1,0,0,152,10,1595327210437
B8-27-EB-22-6B-12,-61,2,1,0,0,152,10,1595327210879
B8-27-EB-22-6B-12,-54,2,1,0,0,154,10,1595327211362
B8-27-EB-AD-32-FA,-82,2,1,0,0,154,10,1595327211402
B8-27-EB-6A-B8-0B,-78,2,0,0,0,153,10,1595327211353
B8-27-EB-AD-32-FA,-79,4,19,0,0,156,10,1595327212346
B8-27-EB-22-6B-12,-77,4,12,0,0,159,10,1595327213848
B8-27-EB-6A-B8-0B,-85,2,8,0,0,160,10,1595327214349
B8-27-EB-F2-6B-8A,-81,2,13,0,0,161,10,1595327214857
B8-27-EB-22-6B-12,-76,4,30,0,0,162,10,1595327215248
B8-27-EB-F2-6B-8A,-96,4,30,0,0,162,10,1595327215350
B8-27-EB-AD-32-FA,-82,2,41,0,0,163,10,1595327215704
B8-27-EB-22-6B-12,-66,2,36,0,0,164,10,1595327216225
B8-27-EB-6A-B8-0B,-88,4,30,0,0,165,10,1595327216778
B8-27-EB-F2-6B-8A,-91,2,32,0,0,166,10,1595327217141
B8-27-EB-AD-32-FA,-86,2,32,0,0,166,10,1595327217150
B8-27-EB-F2-6B-8A,-99,2,41,0,0,167,10,1595327217723
B8-27-EB-6A-B8-0B,-82,2,41,0,0,167,10,1595327217724
B8-27-EB-22-6B-12,-70,2,41,0,0,167,10,1595327217844
B8-27-EB-AD-32-FA,-80,4,27,0,0,168,10,1595327218107
B8-27-EB-6A-B8-0B,-89,2,41,0,0,167,10,1595327218740
B8-27-EB-F2-6B-8A,-86,2,1,0,0,170,10,1595327219087
B8-27-EB-22-6B-12,-79,2,1,0,0,169,10,1595327219525
B8-27-EB-22-6B-12,-75,4,33,0,0,173,10,1595327220497
B8-27-EB-6A-B8-0B,-83,2,59,0,0,171,10,1595327219891
B8-27-EB-6A-B8-0B,-84,2,61,0,0,172,10,1595327220649
B8-27-EB-AD-32-FA,-79,4,33,0,0,173,10,1595327220705
B8-27-EB-6A-B8-0B,-81,2,9,0,0,174,10,1595327221142
B8-27-EB-AD-32-FA,-90,4,33,0,0,173,10,1595327221297
B8-27-EB-22-6B-12,-86,4,33,0,0,173,10,1595327221286
B8-27-EB-F2-6B-8A,-102,2,4,0,0,175,10,1595327222351
B8-27-EB-22-6B-12,-86,2,9,0,0,176,10,1595327222340
B8-27-EB-DB-FE-98,-77,2,12,0,0,180,11,1595327223842
B8-27-EB-7A-0F-BF,-85,2,12,0,0,180,11,1595327223880
B8-27-EB-22-6B-12,-92,2,22,0,0,179,11,1595327223359
B8-27-EB-F2-6B-8A,-84,2,11,0,0,177,11,1595327223897
B8-27-EB-22-6B-12,-76,4,16,0,0,183,11,1595327225326
B8-27-EB-DB-FE-98,-80,2,13,0,0,184,11,1595327225916
B8-27-EB-6A-B8-0B,-87,2,13,0,0,184,11,1595327226408
B8-27-EB-F2-6B-8A,-98,2,4,0,0,185,11,1595327226428
B8-27-EB-22-6B-12,-94,4,16,0,0,186,11,1595327226723
B8-27-EB-6A-B8-0B,-81,2,24,0,0,187,11,1595327227244
B8-27-EB-DB-FE-98,-82,4,16,0,0,186,11,1595327227830
B8-27-EB-22-6B-12,-81,2,28,0,0,190,11,1595327228733
B8-27-EB-F2-6B-8A,-92,2,28,0,0,190,11,1595327228821
B8-27-EB-6A-B8-0B,-83,4,16,0,0,189,11,1595327229621
B8-27-EB-F2-6B-8A,-97,4,22,0,0,192,11,1595327230092
B8-27-EB-22-6B-12,-72,2,22,0,0,193,11,1595327230100
B8-27-EB-22-6B-12,-92,2,22,0,0,193,11,1595327230562
B8-27-EB-6A-B8-0B,-83,2,30,0,0,194,11,1595327230675
B8-27-EB-F2-6B-8A,-78,2,30,0,0,194,11,1595327230673
B8-27-EB-22-6B-12,-93,4,35,0,0,195,11,1595327231041
B8-27-EB-DB-FE-98,-86,4,35,0,0,195,11,1595327231087
B8-27-EB-F2-6B-8A,-75,2,23,0,0,197,11,1595327232207
B8-27-EB-F2-6B-8A,-86,2,23,0,0,197,12,1595327232863
B8-27-EB-F2-6B-8A,-85,2,21,0,0,200,12,1595327233820
B8-27-EB-6A-B8-0B,-77,4,19,0,0,201,12,1595327234367
B8-27-EB-22-6B-12,-92,2,28,0,0,202,12,1595327234465
B8-27-EB-6A-B8-0B,-79,2,26,0,0,203,12,1595327234937
B8-27-EB-F2-6B-8A,-78,4,19,0,0,201,12,1595327235361
B8-27-EB-F2-6B-8A,-58,4,13,0,0,204,12,1595327236228
B8-27-EB-F2-6B-8A,-76,2,30,0,0,206,12,1595327237197
B8-27-EB-22-6B-12,-79,14,2,0,0,208,12,1595327237338
B8-27-EB-F2-6B-8A,-62,14,2,0,0,208,12,1595327237720
B8-27-EB-6A-B8-0B,-85,2,30,0,0,206,12,1595327237744
B8-27-EB-6A-B8-0B,-92,2,4,0,0,210,12,1595327238254
B8-27-EB-F2-6B-8A,-75,2,3,0,0,211,12,1595327239154
B8-27-EB-6A-B8-0B,-85,2,4,0,0,212,12,1595327239775
B8-27-EB-F2-6B-8A,-82,4,4,0,0,214,12,1595327240169
B8-27-EB-F2-6B-8A,-82,14,0,0,0,215,12,1595327240657
B8-27-EB-22-6B-12,-96,14,0,0,0,215,12,1595327240644
B8-27-EB-22-6B-12,-79,14,0,0,0,216,12,1595327241138
B8-27-EB-F2-6B-8A,-71,14,8,0,0,218,12,1595327242258
B8-27-EB-22-6B-12,-89,2,5,0,0,219,12,1595327242563
B8-27-EB-6A-B8-0B,-75,14,8,0,0,218,12,1595327242747
B8-27-EB-F2-6B-8A,-79,2,2,0,0,220,12,1595327243051
B8-27-EB-22-6B-12,-78,2,2,0,0,221,12,1595327243542
B8-27-EB-F2-6B-8A,-80,2,1,0,0,222,12,1595327244010
B8-27-EB-DB-FE-98,-82,2,1,0,0,223,12,1595327244518
B8-27-EB-22-6B-12,-78,2,1,0,0,223,12,1595327244531
B8-27-EB-22-6B-12,-95,2,1,0,0,223,12,1595327245115
B8-27-EB-6A-B8-0B,-79,2,1,0,0,222,12,1595327245625
B8-27-EB-F2-6B-8A,-84,4,16,0,0,227,13,1595327246413
B8-27-EB-DB-FE-98,-79,4,16,0,0,227,13,1595327246449
B8-27-EB-22-6B-12,-75,4,30,0,0,230,13,1595327247852
B8-27-EB-F2-6B-8A,-76,4,30,0,0,230,13,1595327247866
B8-27-EB-7A-0F-BF,-85,2,20,0,0,232,13,1595327248825
B8-27-EB-DB-FE-98,-79,4,24,0,0,233,13,1595327249410
B8-27-EB-F2-6B-8A,-80,2,18,0,0,234,13,1595327249811
B8-27-EB-DB-FE-98,-96,4,24,0,0,233,13,1595327250851
B8-27-EB-22-6B-12,-82,2,3,0,0,237,13,1595327251238
B8-27-EB-6A-B8-0B,-95,2,7,0,0,235,13,1595327252368
B8-27-EB-22-6B-12,-84,2,14,0,0,240,13,1595327252736
B8-27-EB-7A-0F-BF,-100,2,35,0,0,242,13,1595327253587
B8-27-EB-22-6B-12,-73,2,35,0,0,242,13,1595327253604
B8-27-EB-22-6B-12,-94,2,40,0,0,245,13,1595327255132
B8-27-EB-AD-32-FA,-81,2,14,0,0,240,13,1595327255484
B8-27-EB-22-6B-12,-89,4,22,0,0,247,13,1595327256538
B8-27-EB-AD-32-FA,-93,2,28,0,0,246,13,1595327256864
B8-27-EB-22-6B-12,-85,2,2,0,0,249,13,1595327256960
B8-27-EB-F2-6B-8A,-89,2,6,0,0,251,13,1595327258060
B8-27-EB-AD-32-FA,-76,2,6,0,0,251,13,1595327258055
B8-27-EB-22-6B-12,-73,4,4,0,0,252,13,1595327258462
B8-27-EB-F2-6B-8A,-91,2,6,0,0,253,13,1595327258946
B8-27-EB-7A-0F-BF,-79,4,4,0,0,252,13,1595327259344
B8-27-EB-22-6B-12,-88,2,3,0,0,255,14,1595327259858
B8-27-EB-7A-0F-BF,-97,2,6,0,0,0,14,1595327260303
B8-27-EB-F2-6B-8A,-82,2,6,0,0,0,14,1595327260363
B8-27-EB-F2-6B-8A,-94,4,38,0,0,2,14,1595327261297
B8-27-EB-DB-FE-98,-84,4,38,0,0,2,14,1595327261396
B8-27-EB-22-6B-12,-86,2,28,0,0,4,14,1595327262653
B8-27-EB-DB-FE-98,-82,4,24,0,0,5,14,1595327262834
B8-27-EB-F2-6B-8A,-85,4,24,0,0,5,14,1595327262861
B8-27-EB-22-6B-12,-86,4,24,0,0,5,14,1595327263195
B8-27-EB-DB-FE-98,-95,2,35,0,0,6,14,1595327263253
B8-27-EB-7A-0F-BF,-83,4,23,0,0,8,14,1595327264174
B8-27-EB-F2-6B-8A,-94,2,26,0,0,9,14,1595327264649
B8-27-EB-F2-6B-8A,-92,2,27,0,0,12,14,1595327266096
B8-27-EB-22-6B-12,-83,2,27,0,0,10,14,1595327265140
B8-27-EB-AD-32-FA,-92,2,27,0,0,12,14,1595327266090
B8-27-EB-22-6B-12,-84,2,31,0,0,13,14,1595327266558
B8-27-EB-DB-FE-98,-80,4,49,0,0,14,14,1595327267077
B8-27-EB-AD-32-FA,-81,4,35,0,0,17,14,1595327268567
B8-27-EB-D5-33-8B,-82,4,35,0,0,17,14,1595327268633
B8-27-EB-6A-B8-0B,-90,4,49,0,0,14,14,1595327268019
B8-27-EB-DB-FE-98,-71,2,32,0,0,18,14,1595327268983
B8-27-EB-D5-33-8B,-91,2,32,0,0,19,14,1595327269461
B8-27-EB-7A-0F-BF,-92,2,32,0,0,19,14,1595327269439
B8-27-EB-F2-6B-8A,-84,2,32,0,0,19,14,1595327269466
B8-27-EB-DB-FE-98,-75,4,33,0,0,20,14,1595327269990
B8-27-EB-D5-33-8B,-76,2,20,0,0,22,15,1595327271902
B8-27-EB-DB-FE-98,-77,2,32,0,0,25,15,1595327272313
B8-27-EB-D5-33-8B,-81,4,29,0,0,26,15,1595327272870
B8-27-EB-6A-B8-0B,-79,4,29,0,0,26,15,1595327272874
B8-27-EB-F2-6B-8A,-83,4,29,0,0,23,15,1595327271394
B8-27-EB-DB-FE-98,-88,2,31,0,0,24,15,1595327271839
B8-27-EB-6A-B8-0B,-88,2,18,0,0,21,15,1595327271760
